MODE,FRAME,YAW,PITCH,ROLL,YAWm,PITCHm,ROLLm,AX,AY,AZ,GX,GY,GZ,MX,MY,MZ,TEMP_F,FRAME_TIME_S,FRAME_TIME_MS,FRAME_TIME_US,INT_TIME_S,INT_TIME_MS,INT_TIME_US
RUN MODE,2397,-99.35558,0.64501,0.34018,0,0,0,-0.02212,0.01294,0.96616,1.6687,5.85496,30.79542,-747.5,1143.75,3522.1875,79.22403,0,3,360,0,29,999
RUN MODE,2398,-97.52393,0.68985,0.65373,0,0,0,-0.02666,0.0188,0.96582,1.1084,7.68092,30.93893,-712.46094,1150.78125,3524.44556,79.22511,0,3,341,0,30,14
RUN MODE,2399,-95.66812,0.65034,0.91373,0,0,0,-0.02798,0.02095,0.97651,0.2626,9.39542,31.26718,-719.46875,1167.1875,3513.15649,79.22834,0,3,251,0,29,984
RUN MODE,2400,-93.79202,0.63949,1.01321,0,0,0,-0.0312,0.0187,0.98857,-0.5542,10.81374,31.50382,-721.80469,1164.84375,3542.50757,79.2305,0,3,198,0,29,996
RUN MODE,2401,-91.91597,0.83443,0.97617,0,0,0,-0.03989,0.01504,0.99858,-1.09618,11.64275,31.43664,-691.4375,1181.25,3562.82812,79.23373,0,3,334,0,30,0
RUN MODE,2402,-90.05814,1.21117,1.01814,0,0,0,-0.0498,0.01641,1.00146,-1.59847,11.7542,31.14504,-656.39844,1207.03125,3574.11719,79.23589,0,3,245,0,29,996
RUN MODE,2403,-88.23129,1.6635,1.10382,0,0,0,-0.05796,0.01753,1.00151,-2.35573,11.27634,30.6229,-637.71094,1225.78125,3592.17993,79.23697,0,3,238,0,29,999
RUN MODE,2404,-86.44659,2.17798,1.18233,0,0,0,-0.06616,0.01743,1.00059,-3.25802,10.4229,29.88091,-607.34375,1232.8125,3612.5,79.23589,0,3,239,0,30,0
RUN MODE,2405,-84.71181,2.70558,1.44804,0,0,0,-0.0729,0.02373,0.99653,-4.15114,9.28092,29.14046,-581.64844,1253.90625,3605.72656,79.23589,0,3,252,0,29,996
RUN MODE,2406,-83.0068,3.314,1.92441,0,0,0,-0.08145,0.03384,0.99282,-5.16794,7.89924,28.78931,-546.60938,1260.9375,3612.5,79.23697,0,3,256,0,29,999
RUN MODE,2407,-81.27714,3.95429,2.31595,0,0,0,-0.08921,0.03745,0.98765,-6.31298,6.39389,29.09008,-530.25781,1277.34375,3619.27344,79.23912,0,3,281,0,30,0
RUN MODE,2408,-79.47919,4.48067,2.55466,0,0,0,-0.09355,0.03774,0.99185,-7.45191,4.90687,30.01832,-492.88281,1277.34375,3646.36719,79.24128,0,3,409,0,30,4
RUN MODE,2409,-77.59126,4.91207,2.69704,0,0,0,-0.09604,0.03711,0.98945,-8.54809,3.43359,31.36031,-455.50781,1282.03125,3628.30469,79.2402,0,3,270,0,29,997
RUN MODE,2410,-75.58784,5.35529,2.63448,0,0,0,-0.10068,0.0314,0.98804,-9.58168,1.96794,32.95573,-404.11716,1282.03125,3646.36719,79.24128,0,3,282,0,29,997
RUN MODE,2411,-73.47298,5.65439,2.45746,0,0,0,-0.10083,0.02559,0.98867,-10.42748,0.5771,34.58779,-369.07812,1279.6875,3662.17188,79.2402,0,3,372,0,29,998
RUN MODE,2412,-71.25937,5.77914,2.16545,0,0,0,-0.09785,0.01772,0.99111,-11.21527,-0.78779,35.99847,-322.35938,1275,3648.62524,79.24236,0,3,286,0,29,999
RUN MODE,2413,-68.97539,5.87705,1.74503,0,0,0,-0.09639,0.00752,0.98784,-11.80611,-2.18168,36.92672,-275.64062,1265.625,3626.04712,79.24451,0,3,267,0,29,997
RUN MODE,2414,-66.66084,5.87954,1.31503,0,0,0,-0.09243,-0.00044,0.98516,-12.08855,-3.54962,37.39542,-242.93748,1293.75,3607.98438,79.24451,0,3,267,0,30,0
RUN MODE,2415,-64.33929,5.65548,0.83163,0,0,0,-0.08354,-0.00991,0.99063,-12.15267,-4.76336,37.4229,-212.57033,1291.40625,3592.17993,79.24128,0,3,286,0,29,999
RUN MODE,2416,-62.03817,5.32125,0.17213,0,0,0,-0.07495,-0.02402,0.99419,-11.81221,-5.77863,36.86412,-179.86719,1289.0625,3585.40625,79.2402,0,3,194,0,29,997
RUN MODE,2417,-59.82076,4.95297,-0.46573,0,0,0,-0.06763,-0.0334,0.99761,-10.73282,-6.49313,35.62748,-140.15625,1267.96875,3587.66382,79.23266,0,3,321,0,30,0
RUN MODE,2418,-57.71853,4.57172,-0.95335,0,0,0,-0.06099,-0.03696,1.00278,-9.01527,-6.87176,34.08092,-142.49219,1265.625,3589.92188,79.22618,0,3,177,0,29,998
RUN MODE,2419,-55.73344,4.29501,-1.30142,0,0,0,-0.0582,-0.0374,1.00596,-6.94046,-7.00153,32.47786,-100.44532,1232.8125,3603.46899,79.22511,0,3,292,0,29,997
RUN MODE,2420,-53.85583,4.14641,-1.4745,0,0,0,-0.05791,-0.03359,1.00527,-4.73588,-6.98321,31.04733,-91.10156,1218.75,3580.89087,79.22618,0,3,257,0,29,999
RUN MODE,2421,-52.0601,3.97156,-1.44617,0,0,0,-0.05464,-0.02593,1.00635,-2.63053,-6.90229,30.05343,-58.39844,1225.78125,3578.63281,79.22834,0,3,244,0,29,999
RUN MODE,2422,-50.30244,3.84847,-1.35086,0,0,0,-0.05322,-0.01987,1.00376,-0.91145,-6.83359,29.61069,-44.38281,1230.46875,3551.53906,79.23373,0,3,340,0,29,997
RUN MODE,2423,-48.55642,3.67643,-1.25909,0,0,0,-0.04917,-0.01611,0.99946,0.24122,-6.78779,29.4916,-14.01563,1232.8125,3526.70312,79.23912,0,3,266,0,30,0
RUN MODE,2424,-46.81021,3.42426,-1.16701,0,0,0,-0.04351,-0.01328,0.99795,0.94962,-6.68092,29.54046,-37.375,1228.125,3513.15649,79.24236,0,3,274,0,30,0
RUN MODE,2425,-45.05287,3.17065,-1.08798,0,0,0,-0.03945,-0.01133,0.99868,1.4687,-6.45496,29.74198,-9.34375,1214.0625,3540.25,79.24451,0,3,241,0,29,997
RUN MODE,2426,-43.27214,2.89946,-1.09175,0,0,0,-0.03516,-0.01211,0.99736,1.89466,-6.05649,30.08244,4.67188,1200,3531.21851,79.24775,0,3,234,0,30,0
RUN MODE,2427,-41.47011,2.69847,-0.98328,0,0,0,-0.03398,-0.00757,1.00029,2.42443,-5.48855,30.55573,16.35156,1207.03125,3560.57031,79.24991,0,3,285,0,29,997
RUN MODE,2428,-39.63172,2.57865,-0.79921,0,0,0,-0.03452,-0.0021,1.00342,2.99389,-4.81985,31.25802,16.35156,1207.03125,3592.17993,79.24991,0,3,310,0,30,1
RUN MODE,2429,-37.74627,2.43443,-0.39746,0,0,0,-0.03252,0.00874,0.99985,3.16336,-4.14962,32.22748,65.40625,1228.125,3607.98438,79.25314,0,3,266,0,29,997
RUN MODE,2430,-35.78821,2.32775,0.06491,0,0,0,-0.03193,0.01685,0.99785,2.72214,-3.54656,33.48244,79.42188,1237.5,3576.37476,79.25314,0,3,281,0,30,2
RUN MODE,2431,-33.73524,2.28011,0.37531,0,0,0,-0.03262,0.01831,0.99907,1.95725,-3.05954,34.9603,74.75,1242.1875,3580.89087,79.24991,0,3,275,0,29,997
RUN MODE,2432,-31.58664,2.11777,0.65031,0,0,0,-0.02817,0.02065,0.996,1.05344,-2.69618,36.51908,81.75781,1230.46875,3569.60181,79.24991,0,3,244,0,30,0
RUN MODE,2433,-29.34742,2.01512,0.98708,0,0,0,-0.02744,0.02524,0.99189,-0.00458,-2.38168,38.04122,109.78905,1235.15625,3542.50757,79.24883,0,3,244,0,29,997
RUN MODE,2434,-27.00641,2.0089,1.009,0,0,0,-0.02935,0.0188,0.99565,-0.93435,-2.0626,39.54504,107.45312,1209.375,3526.70312,79.24559,0,3,297,0,29,999
RUN MODE,2435,-24.59184,2.00049,0.99788,0,0,0,-0.02959,0.01694,0.99072,-1.49466,-1.74962,40.74351,140.15625,1223.4375,3558.31274,79.24667,0,3,242,0,30,0
RUN MODE,2436,-22.14315,2.00783,1.35825,0,0,0,-0.03008,0.02778,0.98306,-2.11298,-1.44122,41.51145,184.53906,1235.15625,3556.05469,79.24775,0,3,261,0,30,1
RUN MODE,2437,-19.66356,2.11047,1.67526,0,0,0,-0.03345,0.03047,0.98208,-3.20458,-1.12824,41.98168,228.92188,1284.375,3540.25,79.24883,0,3,258,0,29,998
RUN MODE,2438,-17.15951,2.11052,1.80826,0,0,0,-0.03188,0.02764,0.97988,-4.32519,-0.87786,42.2458,261.625,1303.125,3540.25,79.24991,0,3,260,0,29,999
RUN MODE,2439,-14.65839,2.02537,2.02328,0,0,0,-0.02896,0.03066,0.97524,-5.21985,-0.73893,42.21221,306.00781,1324.21875,3547.02368,79.25206,0,3,189,0,29,996
RUN MODE,2440,-12.16874,1.90725,2.25314,0,0,0,-0.02617,0.03257,0.97124,-6.22137,-0.65496,41.99542,320.02344,1347.65625,3524.44556,79.25529,0,3,237,0,29,998
RUN MODE,2441,-9.68303,1.86081,2.15248,0,0,0,-0.02661,0.02358,0.97354,-7.23511,-0.59695,41.72214,341.04688,1368.75,3513.15649,79.25961,0,3,242,0,29,999
RUN MODE,2442,-7.21899,1.7552,1.89117,0,0,0,-0.02422,0.01519,0.97393,-7.8916,-0.57099,41.25038,366.74219,1371.09375,3524.44556,79.26284,0,3,245,0,29,999
RUN MODE,2443,-4.79472,1.65237,1.63441,0,0,0,-0.02295,0.00981,0.97324,-8.34504,-0.54504,40.5771,404.11716,1385.15625,3524.44556,79.26284,0,3,251,0,29,999
RUN MODE,2444,-2.40798,1.59628,1.18983,0,0,0,-0.02354,-0.00151,0.97954,-8.67176,-0.47634,39.85191,441.49219,1427.34375,3501.86743,79.25961,0,3,272,0,30,6
RUN MODE,2445,-0.06827,1.51151,0.54089,0,0,0,-0.02285,-0.01572,0.99155,-8.42443,-0.38626,38.97404,467.1875,1441.40625,3488.32031,79.25638,0,3,263,0,29,995
RUN MODE,2446,2.21838,1.35863,0.07611,0,0,0,-0.02012,-0.01934,0.99541,-7.54962,-0.30076,38.20153,497.55466,1462.5,3486.06226,79.25206,0,3,220,0,29,996
RUN MODE,2447,4.42063,1.15323,-0.21202,0,0,0,-0.01636,-0.01968,0.99434,-6.50687,-0.21069,36.90535,532.59375,1474.21875,3479.28931,79.24883,0,3,272,0,29,998
RUN MODE,2448,6.53426,0.94384,-0.49965,0,0,0,-0.01328,-0.02319,1.00146,-5.52366,-0.12214,35.46718,551.28125,1488.28125,3474.77319,79.25098,0,3,321,0,30,31
RUN MODE,2449,8.54468,0.81975,-0.63727,0,0,0,-0.01279,-0.02158,1.0022,-4.60305,-0.09771,33.81221,558.28906,1500,3472.51562,79.25314,0,3,227,0,29,973
RUN MODE,2450,10.45281,0.83643,-0.51506,0,0,0,-0.01528,-0.01406,0.99951,-3.99847,-0.1145,32.16947,586.32031,1511.71875,3474.77319,79.25422,0,3,356,0,29,994
RUN MODE,2451,12.26063,0.85684,-0.43071,0,0,0,-0.01558,-0.01294,1.00278,-3.82901,-0.12977,30.4687,609.67969,1525.78125,3461.22656,79.25745,0,3,271,0,30,0
RUN MODE,2452,14.01573,0.89812,-0.45848,0,0,0,-0.01675,-0.01475,1.01221,-3.5084,-0.1313,29.5542,605.00781,1535.15625,3461.22656,79.26176,0,3,257,0,29,997
RUN MODE,2453,15.73685,1.05779,-0.35672,0,0,0,-0.02148,-0.00933,1.01294,-2.81374,-0.13435,29.02595,609.67969,1549.21875,3474.77319,79.26284,0,3,258,0,29,996
RUN MODE,2454,17.45164,1.28548,-0.14745,0,0,0,-0.02656,-0.00215,1.01152,-2.07176,-0.07176,28.96947,633.03906,1563.28125,3483.80469,79.26392,0,3,412,0,30,0
RUN MODE,2455,19.18782,1.44054,-0.04854,0,0,0,-0.02827,-0.00083,1.01279,-1.48855,0.07023,29.30534,665.74219,1600.78125,3506.38281,79.26608,0,3,424,0,29,998
RUN MODE,2456,20.95102,1.52417,0.04468,0,0,0,-0.02871,0.00186,1.00889,-1,0.24275,29.77252,675.08594,1610.15625,3524.44556,79.26716,0,3,437,0,30,1
RUN MODE,2457,22.7432,1.64256,0.15224,0,0,0,-0.0313,0.0042,1,-0.94198,0.39847,30.27176,698.44531,1638.28125,3524.44556,79.265,0,3,432,0,29,997
RUN MODE,2458,24.56431,1.69245,0.08627,0,0,0,-0.03115,-0.00063,0.99521,-1.42748,0.53435,30.6626,721.80469,1652.34375,3497.35132,79.26284,0,3,434,0,30,0
RUN MODE,2459,26.39244,1.67065,0.05066,0,0,0,-0.02983,-0.0021,0.9958,-2.10992,0.61069,30.77557,719.46875,1682.8125,3499.60938,79.26284,0,3,424,0,29,997
RUN MODE,2460,28.22289,1.60016,-0.06981,0,0,0,-0.02773,-0.00684,0.99438,-2.72519,0.54656,30.75725,731.14844,1689.84375,3488.32031,79.25961,0,3,511,0,30,1
RUN MODE,2461,30.04748,1.56595,-0.20364,0,0,0,-0.02764,-0.0103,0.99727,-3.14504,0.39237,30.6458,728.8125,1725,3477.03125,79.25422,0,3,424,0,29,996
RUN MODE,2462,31.85859,1.56695,-0.21756,0,0,0,-0.02798,-0.00884,1.00176,-3.23206,0.16641,30.47328,761.51556,1743.75,3468.00024,79.25098,0,3,454,0,29,998
RUN MODE,2463,33.65939,1.58462,-0.11067,0,0,0,-0.02803,-0.00459,1.00654,-3.01985,-0.14046,30.36031,759.17969,1778.90625,3470.25781,79.25206,0,3,507,0,29,999
RUN MODE,2464,35.46321,1.519,-0.12517,0,0,0,-0.02466,-0.00605,1.00713,-2.61832,-0.54504,30.36489,794.21875,1776.5625,3458.96875,79.25314,0,3,444,0,29,999
RUN MODE,2465,37.25943,1.54242,-0.00273,0,0,0,-0.02544,-0.00063,1.00483,-2.09924,-1.02901,30.31298,789.54688,1790.625,3458.96875,79.25314,0,3,441,0,29,998
RUN MODE,2466,39.05302,1.65779,0.24908,0,0,0,-0.02754,0.00679,1.00146,-1.68397,-1.59542,30.34504,810.57031,1783.59375,3465.74219,79.25529,0,3,445,0,29,998
RUN MODE,2467,40.86021,1.70729,0.44319,0,0,0,-0.02568,0.00952,0.99883,-1.58015,-2.26412,30.56336,808.23431,1767.1875,3472.51562,79.25529,0,3,440,0,30,0
RUN MODE,2468,42.68847,1.76545,0.68016,0,0,0,-0.02485,0.01396,0.99063,-1.75573,-3.03664,30.95267,833.92969,1774.21875,3474.77319,79.25529,0,3,390,0,29,998
RUN MODE,2469,44.55093,1.92819,0.91309,0,0,0,-0.02734,0.01694,0.98643,-2.29466,-3.85954,31.54198,847.94531,1788.28125,3483.80469,79.25314,0,3,425,0,30,0
RUN MODE,2470,46.46215,2.05877,1.12495,0,0,0,-0.02715,0.0187,0.98633,-3.18931,-4.69924,32.36031,875.97656,1807.03125,3461.22656,79.25422,0,3,533,0,29,999
RUN MODE,2471,48.4354,2.18016,1.21347,0,0,0,-0.0272,0.01641,0.98774,-4.2397,-5.57405,33.33282,913.3515,1835.15625,3456.71118,79.25529,0,3,543,0,30,0
RUN MODE,2472,50.47283,2.18964,1.10039,0,0,0,-0.02383,0.00952,0.98799,-5.17252,-6.43969,34.27481,927.36719,1882.03125,3438.64844,79.25745,0,3,487,0,29,998
RUN MODE,2473,52.56069,2.0745,0.92747,0,0,0,-0.0186,0.00415,0.99536,-5.9084,-7.20305,35.0626,922.69531,1900.78125,3438.64844,79.25422,0,3,428,0,29,999
RUN MODE,2474,54.69362,1.7879,0.66156,0,0,0,-0.00991,-0.00273,1.00298,-6.18015,-7.83206,35.76641,934.375,1912.5,3431.875,79.25529,0,3,446,0,29,997
RUN MODE,2475,56.86235,1.41195,0.27608,0,0,0,-0.00137,-0.01099,1.00498,-5.7542,-8.28244,36.34504,936.71088,1924.21875,3429.61694,79.25422,0,3,440,0,30,2
RUN MODE,2476,59.04925,1.01603,0.01906,0,0,0,0.00581,-0.01196,1.00059,-4.83053,-8.45038,36.73893,922.69531,1921.875,3400.26587,79.25638,0,3,437,0,29,997
RUN MODE,2477,61.25134,0.68648,-0.06857,0,0,0,0.00986,-0.00947,0.99639,-3.99237,-8.27176,37.07023,936.71088,1950,3413.8125,79.25529,0,4,223,0,30,2
RUN MODE,2478,63.47405,0.36449,-0.25804,0,0,0,0.01411,-0.01362,0.99155,-3.41679,-7.78015,37.42595,955.3985,1950,3409.29688,79.25745,0,3,227,0,30,2
RUN MODE,2479,65.71101,0.12941,-0.32521,0,0,0,0.01499,-0.0126,0.98501,-3.17099,-7.01527,37.68855,950.72656,1978.125,3418.32788,79.25638,0,3,389,0,29,996
RUN MODE,2480,67.95831,-0.05236,-0.26662,0,0,0,0.01528,-0.0104,0.98179,-3.47176,-6.04122,37.87786,971.74994,1989.84375,3411.55493,79.25529,0,3,415,0,29,996
RUN MODE,2481,70.21341,-0.27757,-0.43002,0,0,0,0.01782,-0.01846,0.98989,-4.12672,-4.97557,38.0397,985.76562,2034.375,3422.84399,79.24883,0,3,507,0,30,1
RUN MODE,2482,72.46342,-0.51281,-0.80569,0,0,0,0.01982,-0.02964,0.99976,-4.4626,-3.92977,38.00153,1002.11725,2041.40625,3425.10156,79.24236,0,3,219,0,29,998
RUN MODE,2483,74.69741,-0.67068,-1.02084,0,0,0,0.01909,-0.03057,1.0064,-4.12824,-2.94504,37.73283,1016.13281,2088.28125,3407.03882,79.24236,0,3,451,0,30,2
RUN MODE,2484,76.90923,-0.90842,-1.19913,0,0,0,0.02246,-0.03149,1.00996,-3.15267,-1.97557,37.37252,1039.49219,2092.96875,3398.00781,79.24344,0,3,469,0,29,997
RUN MODE,2485,79.09534,-1.10808,-1.44318,0,0,0,0.02314,-0.03408,1.01343,-1.57405,-0.96947,36.9771,1041.82812,2114.0625,3409.29688,79.24236,0,3,302,0,30,1
RUN MODE,2486,81.26218,-1.22366,-1.51591,0,0,0,0.02124,-0.02871,1.00518,0.2916,0.1145,36.60305,1055.84375,2123.4375,3445.42212,79.24451,0,3,285,0,29,996
RUN MODE,2487,83.4277,-1.25337,-1.20122,0,0,0,0.01777,-0.01357,0.99434,1.8855,1.38015,36.44275,1051.17188,2137.5,3431.875,79.24991,0,3,290,0,29,999
RUN MODE,2488,85.60643,-1.28093,-0.76553,0,0,0,0.01553,-0.00283,0.98296,2.50382,2.87634,36.6229,1055.84375,2156.25,3445.42212,79.24344,0,3,310,0,29,998
RUN MODE,2489,87.81656,-1.06843,-0.29646,0,0,0,0.00532,0.00444,0.97363,1.81221,4.51603,37.16336,1060.51562,2207.8125,3431.875,79.23912,0,3,250,0,29,998
RUN MODE,2490,90.07539,-0.91444,0.03838,0,0,0,0.00078,0.00474,0.97412,0.02748,6.2397,38.05649,1053.50781,2257.03125,3434.13306,79.23912,0,3,421,0,30,1
RUN MODE,2491,92.3866,-0.83948,0.16502,0,0,0,-0.00229,-0.00063,0.97749,-2.2,7.95878,39.00153,1030.14844,2285.15625,3398.00781,79.23589,0,3,421,0,29,999
RUN MODE,2492,94.74403,-0.6704,0.04221,0,0,0,-0.00967,-0.01089,0.97847,-4.40763,9.4855,39.84886,1044.16406,2341.40625,3398.00781,79.23373,0,3,496,0,29,998
RUN MODE,2493,97.13576,-0.47202,-0.37935,0,0,0,-0.01641,-0.02612,0.98838,-6.06412,10.68092,40.49466,1048.83594,2378.90625,3384.46069,79.2402,0,3,251,0,30,1
RUN MODE,2494,99.53976,-0.35728,-0.90053,0,0,0,-0.01953,-0.03784,0.99995,-6.51298,11.48855,40.76031,1044.16406,2416.40625,3375.42969,79.24344,0,3,416,0,29,997
RUN MODE,2495,101.9311,-0.1431,-1.25516,0,0,0,-0.02617,-0.0395,1.00103,-5.69924,11.80611,40.60458,1025.47656,2467.96875,3370.91406,79.24559,0,3,391,0,29,999
RUN MODE,2496,104.30231,0.28061,-1.4841,0,0,0,-0.03691,-0.0376,0.99731,-4.06718,11.63206,40.28244,1044.16406,2542.96875,3366.39868,79.24775,0,3,396,0,29,998
RUN MODE,2497,106.64909,0.6689,-1.49371,0,0,0,-0.04199,-0.02979,0.9937,-2.19237,11.08092,39.88855,1053.50781,2585.15625,3357.36719,79.24883,0,3,404,0,29,996
RUN MODE,2498,108.97238,1.18383,-1.18817,0,0,0,-0.05059,-0.01548,0.9835,-0.6229,10.25191,39.56336,1053.50781,2641.40625,3352.85156,79.24667,0,3,379,0,30,1
RUN MODE,2499,111.28948,1.78343,-0.75633,0,0,0,-0.05942,-0.004,0.979,0.01679,9.20763,39.49618,1027.8125,2695.3125,3382.20312,79.24344,0,3,688,0,30,19
RUN MODE,2500,113.61763,2.3382,-0.37263,0,0,0,-0.06519,0.00171,0.97539,-0.4229,8.06565,39.63512,1044.16406,2730.46875,3361.88257,79.2402,0,3,587,0,29,988
RUN MODE,2501,115.9561,2.75733,0.22444,0,0,0,-0.06748,0.01304,0.9793,-1.94351,6.88244,39.9084,1041.82812,2760.9375,3364.14062,79.2402,0,3,256,0,29,991
RUN MODE,2502,118.33894,3.43871,0.77971,0,0,0,-0.08062,0.01841,0.98604,-4.19237,5.59847,40.54045,1034.82031,2800.78125,3384.46069,79.2402,0,3,263,0,30,0
RUN MODE,2503,120.81974,3.98967,0.89433,0,0,0,-0.08564,0.00967,0.99658,-6.59389,4.18473,41.61679,1025.47656,2833.59375,3388.97681,79.23804,0,3,505,0,29,998
RUN MODE,2504,123.39447,4.36976,0.758,0,0,0,-0.08628,0.00005,0.99443,-8.61221,2.67786,42.75114,1053.50781,2847.65625,3348.33594,79.23912,0,3,385,0,29,997
RUN MODE,2505,126.03899,4.7321,0.61722,0,0,0,-0.08955,-0.00488,0.99653,-10.18473,1.10687,43.78168,1044.16406,2885.15625,3343.82056,79.24236,0,3,484,0,30,2
RUN MODE,2506,128.78111,4.95758,0.02159,0,0,0,-0.08862,-0.02407,0.99687,-11.21985,-0.50534,44.66259,1030.14844,2932.03125,3334.78906,79.23912,0,3,397,0,29,996
RUN MODE,2507,131.57045,4.6708,-0.79008,0,0,0,-0.07344,-0.04263,0.99922,-11.65802,-2.06565,45.0855,1009.125,2976.5625,3309.95337,79.23589,0,3,449,0,30,3
RUN MODE,2508,134.31358,4.19416,-1.48474,0,0,0,-0.0603,-0.05317,0.99839,-11.49313,-3.48092,44.55573,1009.125,3004.6875,3287.37524,79.23804,0,3,399,0,29,994
RUN MODE,2509,136.95122,3.7885,-1.91493,0,0,0,-0.05288,-0.05645,1.00298,-10.94809,-4.74962,43.21527,1023.14062,3046.875,3287.37524,79.24128,0,3,242,0,29,998
RUN MODE,2510,139.47546,3.55563,-2.15569,0,0,0,-0.04966,-0.05703,0.99971,-10.41832,-5.84122,41.57099,1034.82031,3058.59375,3303.17969,79.24559,0,3,254,0,30,0
RUN MODE,2511,141.8878,3.45997,-2.02232,0,0,0,-0.04873,-0.04839,1.0041,-9.99084,-6.6687,40.0855,1053.50781,3058.59375,3294.14819,79.25314,0,3,242,0,29,998
RUN MODE,2512,144.24088,3.54191,-1.93019,0,0,0,-0.05195,-0.04683,1.00664,-9.55725,-7.1771,39.07328,1048.83594,3058.59375,3294.14819,79.25853,0,3,249,0,29,997
RUN MODE,2513,146.58322,3.55721,-1.94218,0,0,0,-0.05073,-0.04775,1.00645,-9.08855,-7.33282,38.80611,1058.17969,3091.40625,3298.66431,79.26069,0,3,290,0,30,2
RUN MODE,2514,148.95619,3.39672,-2.12454,0,0,0,-0.04575,-0.05269,1.00825,-8.4855,-7.09466,39.19237,1034.82031,3114.84375,3307.69531,79.26284,0,3,237,0,29,998
RUN MODE,2515,151.37468,2.99525,-2.54405,0,0,0,-0.03662,-0.0624,1.01562,-7.32061,-6.52061,39.84275,1034.82031,3147.65625,3298.66431,79.25961,0,3,230,0,29,997
RUN MODE,2516,153.82042,2.2624,-3.31844,0,0,0,-0.02051,-0.07876,1.01167,-5.46412,-5.75267,40.22901,1027.8125,3178.125,3309.95337,79.26392,0,3,232,0,30,0
RUN MODE,2517,156.22043,1.22892,-4.05476,0,0,0,0.00005,-0.08779,1.00723,-3.32672,-4.92977,39.80458,1027.8125,3206.25,3300.92188,79.27039,0,3,240,0,29,999
RUN MODE,2518,158.5092,0.31407,-4.41826,0,0,0,0.01221,-0.08521,1.00112,-1.45344,-4.23359,38.31756,983.42963,3194.53125,3303.17969,79.27255,0,3,318,0,29,997
RUN MODE,2519,160.65094,-0.26688,-4.41624,0,0,0,0.01606,-0.07739,0.99238,-0.39542,-3.80611,35.95725,967.07819,3201.5625,3305.43726,79.27579,0,3,242,0,30,2
RUN MODE,2520,162.62723,-0.47199,-4.1095,0,0,0,0.01387,-0.06689,0.98677,-0.24885,-3.70076,33.13435,925.03119,3229.6875,3291.89062,79.2801,0,3,314,0,29,997
RUN MODE,2521,164.43793,-0.16937,-3.45071,0,0,0,0.00176,-0.05073,0.98516,-0.78931,-3.88092,30.30229,873.64069,3253.125,3278.34375,79.27686,0,3,310,0,29,996
RUN MODE,2522,166.10645,0.52949,-2.61803,0,0,0,-0.01489,-0.03433,0.98438,-1.43969,-4.23511,28.00153,868.96875,3253.125,3296.40625,79.27363,0,3,258,0,29,999
RUN MODE,2523,167.68716,1.44728,-1.84093,0,0,0,-0.03286,-0.02187,0.99038,-1.76336,-4.56031,26.70534,864.29688,3300,3300.92188,79.27147,0,3,260,0,29,999
RUN MODE,2524,169.26247,2.16058,-1.57281,0,0,0,-0.04141,-0.02397,0.9959,-1.32824,-4.68244,26.56489,859.625,3314.0625,3278.34375,79.26932,0,3,196,0,30,1
RUN MODE,2525,170.88327,2.54725,-1.6636,0,0,0,-0.04331,-0.02861,0.9981,-0.19084,-4.47176,27.18931,850.28131,3309.375,3282.85913,79.26823,0,3,259,0,30,0
RUN MODE,2526,172.55992,2.65759,-1.85359,0,0,0,-0.04229,-0.03018,1.0019,1.38931,-3.87634,28.13893,864.29688,3318.75,3305.43726,79.26823,0,3,232,0,29,997
RUN MODE,2527,174.28204,2.67833,-1.86896,0,0,0,-0.04336,-0.02432,1.0061,3,-2.96183,29.14046,824.58594,3363.28125,3276.08618,79.26716,0,3,297,0,29,999
RUN MODE,2528,176.05298,2.57254,-1.89636,0,0,0,-0.0415,-0.02231,1.00298,4.27939,-1.90382,30.05191,829.25781,3382.03125,3276.08618,79.27147,0,3,244,0,29,998
RUN MODE,2529,177.84785,2.44474,-1.70781,0,0,0,-0.04067,-0.01416,0.99624,4.92824,-0.85649,30.67023,784.87494,3421.875,3278.34375,79.27039,0,3,214,0,29,998
RUN MODE,2530,179.6539,2.25018,-1.45561,0,0,0,-0.0377,-0.00928,0.99487,4.72977,0.03206,30.89771,782.53906,3447.65625,3280.60156,79.26932,0,3,298,0,30,2
RUN MODE,2531,181.44383,2.11592,-1.06049,0,0,0,-0.03716,-0.00181,0.99546,3.96794,0.61374,30.66565,752.17188,3454.6875,3269.3125,79.27147,0,3,253,0,29,998
RUN MODE,2532,183.19827,2.02172,-0.67975,0,0,0,-0.03613,0.00225,0.99312,2.88397,0.85496,29.98779,731.14844,3457.03125,3280.60156,79.27363,0,3,379,0,30,5
RUN MODE,2533,184.90704,1.92097,-0.52806,0,0,0,-0.03384,-0.00151,0.99077,1.61374,0.82137,29.01221,698.44531,3452.34375,3280.60156,79.2747,0,3,290,0,29,996
RUN MODE,2534,186.5517,1.958,-0.44031,0,0,0,-0.03623,-0.00371,0.99414,0.32061,0.59084,27.83817,696.10938,3450,3291.89062,79.27794,0,3,245,0,29,996
RUN MODE,2535,-171.87085,2.17306,-0.29721,0,0,0,-0.04229,-0.00225,1.00024,-0.65649,0.23969,26.70382,684.42969,3475.78125,3289.63281,79.28226,0,3,233,0,29,996
RUN MODE,2536,-170.33971,2.38154,-0.23619,0,0,0,-0.04487,-0.00352,1.00132,-1.21832,-0.20763,25.85191,677.42188,3487.5,3305.43726,79.28549,0,3,235,0,29,998
